year	month	day	hour	wind_speed (m/s)	wind_direction (degree)	temperature (C)	height (m)	lat	lon	time_zone (h)
2015	4	13	15	3.93647613708	299	12.1251112831	10	50.15	5.15	0
2015	4	13	16	3.55074542412	301	11.8890265175	10	50.15	5.15	0
2015	4	13	17	2.28229534205	311	11.4660832722	10	50.15	5.15	0
2015	4	13	18	1.44576432044	332	9.8650925612	10	50.15	5.15	0
2015	4	13	19	1.66067829829	11	8.41610268142	10	50.15	5.15	0
2015	4	13	20	1.41168582279	65	7.92864961278	10	50.15	5.15	0
2015	4	13	21	1.54796204818	118	5.37715914342	10	50.15	5.15	0
2015	4	13	22	1.5943933558	139	4.74072431053	10	50.15	5.15	0
2015	4	13	23	1.76932576729	149	4.77489730819	10	50.15	5.15	0
2015	4	14	0	1.99437966914	158	4.8330482138	10	50.15	5.15	0
2015	4	14	1	2.22462689712	167	5.03102714573	10	50.15	5.15	0
2015	4	14	2	2.45227923555	175	5.08923721902	10	50.15	5.15	0
2015	4	14	3	2.62709973373	180	5.10543691404	10	50.15	5.15	0
2015	4	14	4	2.7867177385	182	5.12128607405	10	50.15	5.15	0
2015	4	14	5	2.85334960769	183	5.23589515561	10	50.15	5.15	0
2015	4	14	6	3.46500647333	187	7.0664261925	10	50.15	5.15	0
2015	4	14	7	3.90703491696	192	10.0278300288	10	50.15	5.15	0
2015	4	14	8	4.16004249737	204	12.5099495585	10	50.15	5.15	0
2015	4	14	9	4.65333720184	216	14.3898503787	10	50.15	5.15	0
2015	4	14	10	5.04740563576	226	15.8171228329	10	50.15	5.15	0
2015	4	14	11	5.14780946272	233	16.86729379	10	50.15	5.15	0
2015	4	14	12	5.09563667379	239	17.6236457631	10	50.15	5.15	0
2015	4	14	13	5.07541486172	243	18.091451396	10	50.15	5.15	0
2015	4	14	14	5.04860886839	244	18.2387198759	10	50.15	5.15	0
2015	4	14	15	4.9419458172	246	18.1638804752	10	50.15	5.15	0
2015	4	14	16	4.5205691483	247	17.8249071087	10	50.15	5.15	0
2015	4	14	17	3.31459432969	242	16.874674292	10	50.15	5.15	0
2015	4	14	18	2.4066430493	231	14.4856752882	10	50.15	5.15	0
2015	4	14	19	2.3304124418	228	12.0559691896	10	50.15	5.15	0
2015	4	14	20	2.39397127558	220	10.9089805742	10	50.15	5.15	0
2015	4	14	21	2.33138466088	215	9.8391284779	10	50.15	5.15	0
2015	4	14	22	2.2610493891	210	9.19111724054	10	50.15	5.15	0
2015	4	14	23	2.23256911606	207	8.7168607273	10	50.15	5.15	0
2015	4	15	0	2.14982811846	200	8.4474993798	10	50.15	5.15	0
2015	4	15	1	2.11152274803	193	8.15589899469	10	50.15	5.15	0
2015	4	15	2	2.16888909892	189	7.8279502215	10	50.15	5.15	0
2015	4	15	3	2.22575909558	185	7.50501447344	10	50.15	5.15	0
2015	4	15	4	2.26357469388	178	7.20908060707	10	50.15	5.15	0
2015	4	15	5	2.3833108779	175	6.9968976012	10	50.15	5.15	0
2015	4	15	6	2.52381203461	178	9.5057972576	10	50.15	5.15	0
2015	4	15	7	2.91700020219	180	13.5931084429	10	50.15	5.15	0
2015	4	15	8	2.64719006196	185	16.4415948078	10	50.15	5.15	0
2015	4	15	9	3.02115575797	188	18.2839651354	10	50.15	5.15	0
2015	4	15	10	3.54700266873	195	19.6312412348	10	50.15	5.15	0
2015	4	15	11	4.17600491559	199	20.5575431772	10	50.15	5.15	0
2015	4	15	12	4.73109199918	198	21.1676719851	10	50.15	5.15	0
2015	4	15	13	5.01295551826	197	21.5628983818	10	50.15	5.15	0
2015	4	15	14	4.97480954125	200	21.6996792469	10	50.15	5.15	0
2015	4	15	15	4.6721945734	211	21.4462231443	10	50.15	5.15	0
2015	4	15	16	3.96902748611	226	20.688167721	10	50.15	5.15	0
2015	4	15	17	3.34116453269	238	19.4464153139	10	50.15	5.15	0
2015	4	15	18	2.47185214919	245	17.0660204124	10	50.15	5.15	0
2015	4	15	19	2.44188324797	274	13.794654585	10	50.15	5.15	0
2015	4	15	20	2.41129220492	287	12.554625122	10	50.15	5.15	0
2015	4	15	21	2.43081825661	310	12.1127872195	10	50.15	5.15	0
2015	4	15	22	2.60025284814	341	11.5133570441	10	50.15	5.15	0
2015	4	15	23	2.98435492045	15	9.43974927405	10	50.15	5.15	0
2015	4	16	0	2.88472117492	43	8.52251568747	10	50.15	5.15	0
2015	4	16	1	2.35471365275	68	8.43623832083	10	50.15	5.15	0
2015	4	16	2	1.91746334406	80	7.74303830602	10	50.15	5.15	0
2015	4	16	3	2.01642074795	73	6.49297492625	10	50.15	5.15	0
2015	4	16	4	2.27090477523	70	5.58397111419	10	50.15	5.15	0
2015	4	16	5	1.97317274565	71	5.43494418318	10	50.15	5.15	0
2015	4	16	6	2.30256603704	67	7.73354959692	10	50.15	5.15	0
2015	4	16	7	2.10049258533	57	11.1538459853	10	50.15	5.15	0
2015	4	16	8	1.84947533494	54	13.7364847272	10	50.15	5.15	0
2015	4	16	9	1.98050319227	52	15.7930046105	10	50.15	5.15	0
2015	4	16	10	2.28615083936	47	17.302245303	10	50.15	5.15	0
2015	4	16	11	2.37779828388	44	18.480921627	10	50.15	5.15	0
2015	4	16	12	2.20502633847	41	19.2716836624	10	50.15	5.15	0
2015	4	16	13	2.15409220239	36	19.7109392503	10	50.15	5.15	0
2015	4	16	14	2.42002101213	31	19.7506205876	10	50.15	5.15	0
2015	4	16	15	2.96705335964	28	19.4287220614	10	50.15	5.15	0
2015	4	16	16	3.59680136895	25	18.4479673538	10	50.15	5.15	0
2015	4	16	17	3.83242437226	23	17.0754014206	10	50.15	5.15	0
2015	4	16	18	4.12857943716	27	14.9096552539	10	50.15	5.15	0
2015	4	16	19	3.8251101827	31	13.3008435541	10	50.15	5.15	0
2015	4	16	20	3.84613718123	34	11.848346365	10	50.15	5.15	0
2015	4	16	21	3.83031722825	42	11.0212043268	10	50.15	5.15	0
2015	4	16	22	3.43382309517	50	10.1238012787	10	50.15	5.15	0
2015	4	16	23	2.9588555135	53	9.47591776197	10	50.15	5.15	0
2015	4	17	0	2.47330285519	50	8.65285888216	10	50.15	5.15	0
2015	4	17	1	2.59987042166	39	7.81375731649	10	50.15	5.15	0
2015	4	17	2	3.0117246387	39	7.32957970435	10	50.15	5.15	0
2015	4	17	3	3.1010519666	43	6.82586371733	10	50.15	5.15	0
2015	4	17	4	3.30884660928	44	7.11952637107	10	50.15	5.15	0
2015	4	17	5	3.5795367641	42	6.96042592604	10	50.15	5.15	0
2015	4	17	6	4.08856268671	38	7.10911900973	10	50.15	5.15	0
2015	4	17	7	4.91940173852	45	8.12294485471	10	50.15	5.15	0
2015	4	17	8	5.01826638977	46	9.35357702879	10	50.15	5.15	0
2015	4	17	9	5.05929522324	44	10.5449237084	10	50.15	5.15	0
2015	4	17	10	5.17862841584	40	10.9874010443	10	50.15	5.15	0
2015	4	17	11	5.47034782952	39	11.8265703187	10	50.15	5.15	0
2015	4	17	12	5.62609884288	36	12.6770650966	10	50.15	5.15	0
2015	4	17	13	5.9186726354	33	12.8114512047	10	50.15	5.15	0
2015	4	17	14	6.17385634191	31	12.6745751284	10	50.15	5.15	0
2015	4	17	15	6.34185030289	29	12.3331686102	10	50.15	5.15	0
2015	4	17	16	6.33340777074	27	11.5901837827	10	50.15	5.15	0
2015	4	17	17	5.81996718531	27	10.6851755162	10	50.15	5.15	0
2015	4	17	18	5.16917520754	30	9.47142687699	10	50.15	5.15	0
2015	4	17	19	4.68024742537	32	8.50567255182	10	50.15	5.15	0
2015	4	17	20	4.36898666729	36	7.77121670302	10	50.15	5.15	0
2015	4	17	21	4.11669971801	38	7.03600847476	10	50.15	5.15	0
2015	4	17	22	4.04454604707	38	6.32853941786	10	50.15	5.15	0
2015	4	17	23	3.88479956725	38	5.58679090052	10	50.15	5.15	0
2015	4	18	0	3.84171250518	39	4.73131188043	10	50.15	5.15	0
2015	4	18	1	3.95693537869	41	4.22520153565	10	50.15	5.15	0
2015	4	18	2	3.89086059376	45	3.8166871521	10	50.15	5.15	0
2015	4	18	3	3.57693026081	50	3.31138616458	10	50.15	5.15	0
2015	4	18	4	3.29157775291	52	2.90176798022	10	50.15	5.15	0
2015	4	18	5	3.12037929048	52	2.41527626123	10	50.15	5.15	0
2015	4	18	6	3.78540213806	51	3.69764565773	10	50.15	5.15	0
2015	4	18	7	4.18258693737	52	5.72203869479	10	50.15	5.15	0
2015	4	18	8	4.54422936007	53	7.70153604195	10	50.15	5.15	0
2015	4	18	9	5.45408344547	57	9.28428559074	10	50.15	5.15	0
2015	4	18	10	5.96964816565	60	10.2547658067	10	50.15	5.15	0
2015	4	18	11	5.78035413338	59	10.7938472099	10	50.15	5.15	0
2015	4	18	12	5.75608858433	58	11.2381452693	10	50.15	5.15	0
2015	4	18	13	5.87700953921	61	11.8873144875	10	50.15	5.15	0
2015	4	18	14	5.67887861858	60	12.2629824077	10	50.15	5.15	0
2015	4	18	15	5.47242816683	58	12.3151722398	10	50.15	5.15	0
2015	4	18	16	5.22106017285	55	12.0379518449	10	50.15	5.15	0
2015	4	18	17	4.51052079326	46	11.270831165	10	50.15	5.15	0
2015	4	18	18	4.09499325944	39	9.60278282261	10	50.15	5.15	0
2015	4	18	19	3.37187652829	39	7.86205551255	10	50.15	5.15	0
2015	4	18	20	3.29419975082	43	6.77215690206	10	50.15	5.15	0
2015	4	18	21	3.4646233395	47	6.02842785568	10	50.15	5.15	0
2015	4	18	22	3.40404567948	52	5.45161065557	10	50.15	5.15	0
2015	4	18	23	3.11099547416	59	4.85587948923	10	50.15	5.15	0
2015	4	19	0	2.65588183168	64	4.15397875401	10	50.15	5.15	0
2015	4	19	1	2.37986132213	63	3.37691062231	10	50.15	5.15	0
2015	4	19	2	2.16284608408	60	2.54086677067	10	50.15	5.15	0
2015	4	19	3	2.04192661566	59	1.75360110329	10	50.15	5.15	0
2015	4	19	4	2.00824301513	58	1.15929193004	10	50.15	5.15	0
2015	4	19	5	1.93147386229	56	0.957138196797	10	50.15	5.15	0
2015	4	19	6	2.50315693357	54	3.18192747795	10	50.15	5.15	0
2015	4	19	7	2.23805184615	46	5.88961843313	10	50.15	5.15	0
2015	4	19	8	2.32253775822	50	8.03290084624	10	50.15	5.15	0
2015	4	19	9	2.44742564917	55	9.7787300992	10	50.15	5.15	0
2015	4	19	10	2.69209502835	61	11.0962638668	10	50.15	5.15	0
2015	4	19	11	2.95469759227	64	12.0897381486	10	50.15	5.15	0
2015	4	19	12	3.08313723276	64	12.9241185689	10	50.15	5.15	0
2015	4	19	13	3.24803340427	63	13.5700799198	10	50.15	5.15	0
2015	4	19	14	3.42131133781	59	14.0029412987	10	50.15	5.15	0
2015	4	19	15	3.6935686086	53	14.101043879	10	50.15	5.15	0
2015	4	19	16	3.90883010882	50	13.8318161655	10	50.15	5.15	0
2015	4	19	17	3.60308987895	44	13.0659411308	10	50.15	5.15	0
2015	4	19	18	3.39039400964	40	11.2676318764	10	50.15	5.15	0
2015	4	19	19	3.21198309404	43	9.62642415361	10	50.15	5.15	0
2015	4	19	20	3.27660811871	53	8.53638642106	10	50.15	5.15	0
2015	4	19	21	3.09818891166	63	7.68028017154	10	50.15	5.15	0
2015	4	19	22	2.64589609411	73	6.76588182556	10	50.15	5.15	0
2015	4	19	23	2.26589588009	82	5.57371071587	10	50.15	5.15	0
2015	4	20	0	2.26937135591	86	4.81505635978	10	50.15	5.15	0
2015	4	20	1	2.28696041361	83	4.38667949806	10	50.15	5.15	0
2015	4	20	2	2.28619491647	82	3.90000007296	10	50.15	5.15	0
2015	4	20	3	2.31812469032	87	3.04952640998	10	50.15	5.15	0
2015	4	20	4	2.20614055913	92	2.44022342162	10	50.15	5.15	0
2015	4	20	5	1.93156427973	88	2.49964324659	10	50.15	5.15	0
2015	4	20	6	2.56357438907	84	5.29231694999	10	50.15	5.15	0
2015	4	20	7	2.01528427025	78	8.79861792895	10	50.15	5.15	0
2015	4	20	8	1.87968916785	61	11.5370588916	10	50.15	5.15	0
2015	4	20	9	2.39328734219	47	13.7219836425	10	50.15	5.15	0
2015	4	20	10	3.33397036532	42	14.954137841	10	50.15	5.15	0
2015	4	20	11	3.86559321553	38	15.5903957879	10	50.15	5.15	0
2015	4	20	12	4.2908804023	34	15.9133142469	10	50.15	5.15	0
2015	4	20	13	4.60023935033	34	16.1471960078	10	50.15	5.15	0
2015	4	20	14	4.70753348958	33	16.1655812333	10	50.15	5.15	0
2015	4	20	15	4.70261006024	32	15.9275690354	10	50.15	5.15	0
2015	4	20	16	4.60664767258	30	15.41266317	10	50.15	5.15	0
2015	4	20	17	3.91686229451	24	14.5308537354	10	50.15	5.15	0
2015	4	20	18	3.36013959742	23	12.6485166774	10	50.15	5.15	0
2015	4	20	19	3.35471744384	28	10.9247043871	10	50.15	5.15	0
2015	4	20	20	3.09315142732	35	9.64747446603	10	50.15	5.15	0
2015	4	20	21	2.80768030893	43	8.58079894956	10	50.15	5.15	0
2015	4	20	22	2.43889588235	49	7.54653719899	10	50.15	5.15	0
2015	4	20	23	2.26946290305	52	6.59633526951	10	50.15	5.15	0
2015	4	21	0	2.2288870366	52	5.8813665315	10	50.15	5.15	0
2015	4	21	1	2.19553346283	50	5.23222762125	10	50.15	5.15	0
2015	4	21	2	2.15923109473	48	4.5184328704	10	50.15	5.15	0
2015	4	21	3	2.16917911729	48	3.86305205626	10	50.15	5.15	0
2015	4	21	4	2.21072922356	51	3.27110854149	10	50.15	5.15	0
2015	4	21	5	1.9706631993	57	3.25776253874	10	50.15	5.15	0
2015	4	21	6	2.05749375608	53	5.97442378692	10	50.15	5.15	0
2015	4	21	7	1.77671198837	40	9.40117121154	10	50.15	5.15	0
2015	4	21	8	2.06062507696	31	11.9267416406	10	50.15	5.15	0
2015	4	21	9	2.45515852178	26	13.8092045677	10	50.15	5.15	0
2015	4	21	10	2.8032267973	23	15.2277313047	10	50.15	5.15	0
2015	4	21	11	3.06364621515	22	16.2735617368	10	50.15	5.15	0
2015	4	21	12	3.4273882346	19	16.9625516157	10	50.15	5.15	0
2015	4	21	13	3.70975339216	19	17.3952643075	10	50.15	5.15	0
2015	4	21	14	3.81760576433	19	17.5862429756	10	50.15	5.15	0
2015	4	21	15	3.93990800446	18	17.4778500481	10	50.15	5.15	0
2015	4	21	16	4.16187536127	17	16.9849693631	10	50.15	5.15	0
2015	4	21	17	3.73859732384	15	16.0739774615	10	50.15	5.15	0
2015	4	21	18	3.23511663542	16	14.1416676385	10	50.15	5.15	0
2015	4	21	19	3.67487081846	20	12.2665978404	10	50.15	5.15	0
2015	4	21	20	3.63000814601	23	10.8838133745	10	50.15	5.15	0
2015	4	21	21	3.87196112263	25	9.7334496105	10	50.15	5.15	0
2015	4	21	22	4.12320438491	27	8.64166732995	10	50.15	5.15	0
2015	4	21	23	3.93803727865	32	7.46901633728	10	50.15	5.15	0
2015	4	22	0	3.39284626061	37	6.33907849151	10	50.15	5.15	0
2015	4	22	1	2.75475676546	40	5.32475921253	10	50.15	5.15	0
2015	4	22	2	2.39845636701	38	4.44318989739	10	50.15	5.15	0
2015	4	22	3	2.40520090151	33	3.72842448681	10	50.15	5.15	0
2015	4	22	4	2.66050677868	29	3.2539252491	10	50.15	5.15	0
2015	4	22	5	2.87499643216	31	2.96990996224	10	50.15	5.15	0
2015	4	22	6	3.43091855574	34	4.40406322969	10	50.15	5.15	0
2015	4	22	7	3.75982673792	34	6.47162034449	10	50.15	5.15	0
2015	4	22	8	4.19680760321	31	8.21188689178	10	50.15	5.15	0
2015	4	22	9	4.46606853332	27	9.70262763471	10	50.15	5.15	0
2015	4	22	10	4.68129237216	22	10.820194024	10	50.15	5.15	0
2015	4	22	11	4.83413614765	20	11.5734990919	10	50.15	5.15	0
2015	4	22	12	4.84445289142	18	12.1330379566	10	50.15	5.15	0
2015	4	22	13	4.79765021417	17	12.5422441833	10	50.15	5.15	0
2015	4	22	14	4.79476490284	16	12.8588945223	10	50.15	5.15	0
2015	4	22	15	4.86480388483	17	12.8463473319	10	50.15	5.15	0
2015	4	22	16	4.86932817476	21	12.6188597623	10	50.15	5.15	0
2015	4	22	17	4.62015608217	26	12.0066425365	10	50.15	5.15	0
2015	4	22	18	3.40679758705	28	10.8202399973	10	50.15	5.15	0
2015	4	22	19	3.47978929035	29	8.88264416977	10	50.15	5.15	0
2015	4	22	20	3.14425680594	38	7.76235475699	10	50.15	5.15	0
2015	4	22	21	2.73482308949	49	6.78094677777	10	50.15	5.15	0
2015	4	22	22	2.41204868125	61	5.93102951555	10	50.15	5.15	0
2015	4	22	23	2.178307366	71	5.17917451951	10	50.15	5.15	0
2015	4	23	0	2.03338602575	80	4.32848280475	10	50.15	5.15	0
2015	4	23	1	2.18605439646	85	3.53471445535	10	50.15	5.15	0
2015	4	23	2	2.2553621185	84	2.78392265955	10	50.15	5.15	0
2015	4	23	3	2.00541554585	84	2.4238375152	10	50.15	5.15	0
2015	4	23	4	1.84026787869	91	2.09908674306	10	50.15	5.15	0
2015	4	23	5	1.69127196856	98	1.78624852339	10	50.15	5.15	0
2015	4	23	6	1.69743902785	96	4.49970976692	10	50.15	5.15	0
2015	4	23	7	1.25039575826	104	7.33840907112	10	50.15	5.15	0
2015	4	23	8	1.26363898965	107	9.516625188	10	50.15	5.15	0
2015	4	23	9	0.986002383067	102	11.1864661357	10	50.15	5.15	0
2015	4	23	10	0.686913185805	76	12.461212624	10	50.15	5.15	0
2015	4	23	11	0.664092711905	59	13.4533336958	10	50.15	5.15	0
2015	4	23	12	0.6335299226	52	14.3162074277	10	50.15	5.15	0
2015	4	23	13	0.842669228142	44	14.9464150154	10	50.15	5.15	0
2015	4	23	14	1.09260328493	35	15.361834729	10	50.15	5.15	0
2015	4	23	15	1.20111662953	28	15.4927654392	10	50.15	5.15	0
2015	4	23	16	1.19889011663	22	15.3619934116	10	50.15	5.15	0
2015	4	23	17	1.34964984955	18	14.9061370447	10	50.15	5.15	0
2015	4	23	18	1.28517196475	12	13.1243475226	10	50.15	5.15	0
2015	4	23	19	2.1762484044	15	10.1792490046	10	50.15	5.15	0
2015	4	23	20	2.27015718189	34	8.67653574815	10	50.15	5.15	0
2015	4	23	21	2.52752374162	59	7.41369309681	10	50.15	5.15	0
2015	4	23	22	1.87469229729	98	7.52889977352	10	50.15	5.15	0
2015	4	23	23	1.41305391245	134	6.5652701436	10	50.15	5.15	0
2015	4	24	0	1.48212077749	154	5.61339055034	10	50.15	5.15	0
2015	4	24	1	1.76203151969	160	5.27441602418	10	50.15	5.15	0
2015	4	24	2	2.01564904845	166	5.21079083653	10	50.15	5.15	0
2015	4	24	3	2.15699046243	168	5.23211111211	10	50.15	5.15	0
2015	4	24	4	2.23915710432	169	5.13662125934	10	50.15	5.15	0
2015	4	24	5	2.33274615569	172	5.46657025348	10	50.15	5.15	0
2015	4	24	6	3.00014282007	180	8.18411383961	10	50.15	5.15	0
2015	4	24	7	2.75547223949	189	11.2889026294	10	50.15	5.15	0
2015	4	24	8	3.0902447566	204	13.6574567379	10	50.15	5.15	0
2015	4	24	9	3.6091163332	218	15.3003099213	10	50.15	5.15	0
2015	4	24	10	3.91294800779	224	16.4732182011	10	50.15	5.15	0
2015	4	24	11	4.11849403421	225	17.4450720407	10	50.15	5.15	0
2015	4	24	12	4.3889319447	227	18.3002138789	10	50.15	5.15	0
2015	4	24	13	4.59823548469	237	18.7736873092	10	50.15	5.15	0
2015	4	24	14	4.57949069171	238	18.346530896	10	50.15	5.15	0
2015	4	24	15	4.74144577263	236	18.2971829043	10	50.15	5.15	0
2015	4	24	16	3.5254739408	226	17.472890722	10	50.15	5.15	0
2015	4	24	17	3.09060743678	213	16.931663072	10	50.15	5.15	0
2015	4	24	18	2.78028179116	200	15.5124319325	10	50.15	5.15	0
2015	4	24	19	2.42941128764	212	14.0619996907	10	50.15	5.15	0
2015	4	24	20	2.61580545259	211	13.3038379923	10	50.15	5.15	0
2015	4	24	21	2.50495478876	217	12.3020868555	10	50.15	5.15	0
2015	4	24	22	2.10775352661	222	11.9391694978	10	50.15	5.15	0
2015	4	24	23	1.68512285226	221	11.5219701995	10	50.15	5.15	0
2015	4	25	0	1.32473748238	205	10.8566200961	10	50.15	5.15	0
2015	4	25	1	1.17713849164	197	10.7285873272	10	50.15	5.15	0
2015	4	25	2	1.8459235194	211	10.7269462034	10	50.15	5.15	0
2015	4	25	3	2.4249839437	217	10.8505596828	10	50.15	5.15	0
2015	4	25	4	2.48456907576	218	10.6591035332	10	50.15	5.15	0
2015	4	25	5	2.61508986643	212	10.5724055458	10	50.15	5.15	0
2015	4	25	6	2.93546059267	203	10.9018900439	10	50.15	5.15	0
2015	4	25	7	3.45437071445	200	11.7448031156	10	50.15	5.15	0
2015	4	25	8	4.09725880898	208	12.4237137932	10	50.15	5.15	0
2015	4	25	9	5.27106146699	221	12.5859886177	10	50.15	5.15	0
2015	4	25	10	5.64023078066	233	12.211842241	10	50.15	5.15	0
2015	4	25	11	5.72609115369	240	12.7073896428	10	50.15	5.15	0
2015	4	25	12	5.73395084188	242	13.67742398	10	50.15	5.15	0
2015	4	25	13	5.42111827229	240	14.1523053259	10	50.15	5.15	0
2015	4	25	14	4.98910940406	237	14.6191079786	10	50.15	5.15	0
2015	4	25	15	4.97159279458	236	14.8271274478	10	50.15	5.15	0
2015	4	25	16	4.77159997633	238	14.7846765945	10	50.15	5.15	0
2015	4	25	17	4.1552475984	242	13.8217610103	10	50.15	5.15	0
2015	4	25	18	2.78855703443	231	13.0286558945	10	50.15	5.15	0
2015	4	25	19	2.42588521872	195	11.7864560644	10	50.15	5.15	0
2015	4	25	20	3.10554098242	188	11.4973264408	10	50.15	5.15	0
2015	4	25	21	3.40420859189	195	10.8344511915	10	50.15	5.15	0
2015	4	25	22	3.83871320392	202	10.5434007222	10	50.15	5.15	0
2015	4	25	23	3.97707272416	205	10.5613194178	10	50.15	5.15	0
2015	4	26	0	3.96603940817	198	10.4130631372	10	50.15	5.15	0
2015	4	26	1	4.09619393956	199	10.3439322053	10	50.15	5.15	0
2015	4	26	2	4.1991560646	205	9.95161657639	10	50.15	5.15	0
2015	4	26	3	4.08429523297	210	9.93584909854	10	50.15	5.15	0
2015	4	26	4	3.76172440334	211	9.53381737735	10	50.15	5.15	0
2015	4	26	5	3.50373681549	208	9.5033708241	10	50.15	5.15	0
2015	4	26	6	3.84295178945	207	10.2014435606	10	50.15	5.15	0
2015	4	26	7	4.22355876404	207	11.9740125859	10	50.15	5.15	0
2015	4	26	8	3.97232787722	212	13.3238427103	10	50.15	5.15	0
2015	4	26	9	4.16088362938	218	12.4984293173	10	50.15	5.15	0
2015	4	26	10	3.62930042225	217	13.7997549808	10	50.15	5.15	0
2015	4	26	11	3.34369646938	221	15.4400377303	10	50.15	5.15	0
2015	4	26	12	3.32608704717	223	15.4556066967	10	50.15	5.15	0
2015	4	26	13	3.06109101826	229	15.8054628992	10	50.15	5.15	0
2015	4	26	14	2.48897050426	234	15.3076038534	10	50.15	5.15	0
2015	4	26	15	2.96594651006	242	13.1184838371	10	50.15	5.15	0
2015	4	26	16	1.24767689245	298	12.8275644869	10	50.15	5.15	0
2015	4	26	17	0.854221477435	17	12.7117246459	10	50.15	5.15	0
2015	4	26	18	0.738438869893	76	12.1678449821	10	50.15	5.15	0
2015	4	26	19	2.59418002883	14	11.3318004516	10	50.15	5.15	0
2015	4	26	20	2.49117709296	30	10.6118802863	10	50.15	5.15	0
2015	4	26	21	2.9160150539	24	10.5992851783	10	50.15	5.15	0
2015	4	26	22	3.24028518892	13	10.5411932492	10	50.15	5.15	0
2015	4	26	23	3.58057239317	6	10.3562328364	10	50.15	5.15	0
2015	4	27	0	3.9519757286	6	10.1401955762	10	50.15	5.15	0
2015	4	27	1	4.68955567429	12	9.9536228972	10	50.15	5.15	0
2015	4	27	2	4.98994340267	16	9.75746230267	10	50.15	5.15	0
2015	4	27	3	5.18179368353	11	9.48023552787	10	50.15	5.15	0
2015	4	27	4	5.94217253489	5	8.88622335666	10	50.15	5.15	0
2015	4	27	5	6.33161073319	3	7.94748395647	10	50.15	5.15	0
2015	4	27	6	6.04971898936	4	7.12978953978	10	50.15	5.15	0
2015	4	27	7	6.45650828819	9	6.51153834222	10	50.15	5.15	0
2015	4	27	8	6.46825660962	11	5.9620151477	10	50.15	5.15	0
2015	4	27	9	6.09091806154	11	5.94005951384	10	50.15	5.15	0
2015	4	27	10	6.22657979542	13	6.47864121073	10	50.15	5.15	0
2015	4	27	11	6.43195626623	16	7.22302474774	10	50.15	5.15	0
2015	4	27	12	6.91386063086	17	7.64576742553	10	50.15	5.15	0
2015	4	27	13	6.88567815053	16	8.46715046644	10	50.15	5.15	0
2015	4	27	14	6.36033642227	15	8.93770016152	10	50.15	5.15	0
2015	4	27	15	5.91475379889	13	9.33371697681	10	50.15	5.15	0
2015	4	27	16	5.54395404397	12	9.33337750293	10	50.15	5.15	0
2015	4	27	17	5.07984925868	9	9.23442374425	10	50.15	5.15	0
2015	4	27	18	4.22346012414	3	8.64798806042	10	50.15	5.15	0
2015	4	27	19	2.96056433911	4	6.86050131342	10	50.15	5.15	0
2015	4	27	20	2.94595766653	351	6.43013278387	10	50.15	5.15	0
2015	4	27	21	3.4917264576	343	5.88375996101	10	50.15	5.15	0
2015	4	27	22	3.77365793604	341	5.29541498428	10	50.15	5.15	0
2015	4	27	23	3.14707071705	340	4.33375386593	10	50.15	5.15	0
2015	4	28	0	2.43016729079	337	3.61411357382	10	50.15	5.15	0
2015	4	28	1	2.0150961947	332	3.67139492653	10	50.15	5.15	0
2015	4	28	2	1.60219575865	312	2.84473892091	10	50.15	5.15	0
2015	4	28	3	1.67008691481	285	2.5880411856	10	50.15	5.15	0
2015	4	28	4	1.82642290134	270	1.5383807979	10	50.15	5.15	0
2015	4	28	5	1.9906785704	257	1.57932369181	10	50.15	5.15	0
2015	4	28	6	2.53736334445	249	3.44775850837	10	50.15	5.15	0
2015	4	28	7	3.37798136468	256	5.570293175	10	50.15	5.15	0
2015	4	28	8	4.64468959789	267	7.2707356091	10	50.15	5.15	0
2015	4	28	9	5.8971476637	272	8.21445276199	10	50.15	5.15	0
2015	4	28	10	6.41829276329	275	8.50007820682	10	50.15	5.15	0
2015	4	28	11	6.58759573897	279	9.05811288115	10	50.15	5.15	0
2015	4	28	12	6.48458645957	281	9.4984008578	10	50.15	5.15	0
2015	4	28	13	6.37171386154	282	9.80280160098	10	50.15	5.15	0
2015	4	28	14	6.31820772718	283	10.1315738064	10	50.15	5.15	0
2015	4	28	15	5.94285530368	285	10.3029729895	10	50.15	5.15	0
2015	4	28	16	5.20569478183	284	9.96633859231	10	50.15	5.15	0
2015	4	28	17	4.33272454021	280	9.34551645524	10	50.15	5.15	0
2015	4	28	18	2.6734077683	269	8.06876476747	10	50.15	5.15	0
2015	4	28	19	2.07176670521	270	5.58826622523	10	50.15	5.15	0
2015	4	28	20	2.0994145752	260	4.16024164669	10	50.15	5.15	0
2015	4	28	21	2.22710084352	256	3.04798684791	10	50.15	5.15	0
2015	4	28	22	1.94271724595	242	3.15408647318	10	50.15	5.15	0
2015	4	28	23	1.60172676038	213	2.72004513477	10	50.15	5.15	0
2015	4	29	0	1.41367211907	183	2.06605050866	10	50.15	5.15	0
2015	4	29	1	1.69168253572	165	1.08453255232	10	50.15	5.15	0
2015	4	29	2	2.00364692572	158	0.754639561482	10	50.15	5.15	0
2015	4	29	3	2.21171648471	156	0.932497428784	10	50.15	5.15	0
2015	4	29	4	2.4053237201	157	1.63412482373	10	50.15	5.15	0
2015	4	29	5	2.85541198	159	3.04004202787	10	50.15	5.15	0
2015	4	29	6	3.51832400472	161	5.10984511249	10	50.15	5.15	0
2015	4	29	7	4.27423267304	158	6.45756465024	10	50.15	5.15	0
